Transaction_Amount,Transaction_Hour,If_tran_amount_less_than_10k,Is_Business_Hour,Is_Night_Hour,Is_Round_Amount,anomaly_score
514.9187302742332,17,1,1,0,0,0.20450628
1789.5359320568111,21,1,0,0,0,0.2270211
1028.2938334182063,6,1,0,0,0,0.18070132
8233.383650435959,11,1,1,0,0,0.28439
782.6154039122133,14,1,1,0,0,0.26868215
8163.973429600554,2,1,0,1,0,0.17548954
1074.301047914449,8,1,0,0,0,0.20936942
5371.257753451804,18,1,0,0,0,0.24630886
5381.655337746883,13,1,1,0,0,0.300821
1271.409953950611,7,1,0,0,0,0.2128419
7307.624613190711,12,1,1,0,0,0.29121763
4341.304790199226,6,1,0,0,0,0.22287774
4354.899618121212,21,1,0,0,0,0.24227792
5235.508364637581,0,1,0,1,0,0.16924089
4366.322697861119,4,1,0,1,0,0.18534929
6904.472745675888,9,1,1,0,0,0.25516835
4452.991075941786,14,1,1,0,0,0.2985052
8597.038086254757,6,1,0,0,0,0.19345295
6966.125150933099,16,1,1,0,0,0.2767272
8557.170883566101,23,1,0,1,0,0.116479695
6258.03624555572,11,1,1,0,0,0.29993835
5008.116959747888,15,1,1,0,1,0.123851836
3830.048404336929,11,1,1,0,0,0.29449436
2376.8574803109723,21,1,0,0,0,0.23065141
2973.5181217388126,3,1,0,1,0,0.18743151
3740.713492798157,13,1,1,0,0,0.2959652
9660.673573255724,15,1,1,0,0,0.2574739
9837.760962187393,8,1,0,0,0,0.17346239
3419.8435299466605,4,1,0,1,0,0.18407619
2041.171258397352,10,1,1,0,0,0.26889792
8685.943572602928,11,1,1,0,0,0.27579424
7255.385279408201,12,1,1,0,0,0.29085582
9982.642015278809,17,1,1,0,0,0.19212681
8213.466583652138,15,1,1,0,0,0.287205
48834.16791470801,9,0,1,0,0,0.0012636781
1005.5898005455768,15,1,1,0,1,0.09325427
1753.469032365453,7,1,0,0,0,0.21792716
1148.3615577927967,6,1,0,0,0,0.18217945
32080.72689182605,21,0,0,0,0,0.008772314
611.636545440294,15,1,1,0,0,0.25558016
1737.0018421550276,16,1,1,0,0,0.26282686
3991.994131751651,9,1,1,0,0,0.2627103
4377.034054874449,17,1,1,0,0,0.25646347
4235.415933844212,6,1,0,0,0,0.22121945
750.4498217012601,17,1,1,0,0,0.21187055
2607.1433244913565,19,1,0,0,0,0.24918848
7217.835415418846,10,1,1,0,0,0.2690522
5917.587553890459,10,1,1,0,0,0.28014615
6989.448666121516,5,1,0,1,0,0.17647517
3442.9989589950983,11,1,1,0,0,0.29433203
7032.743751890172,9,1,1,0,0,0.2547952
4237.7742482945605,8,1,0,0,0,0.24099979
8993.127632715361,17,1,1,0,0,0.22778058
150.1046184937188,21,1,0,0,0,0.19105655
6989.908098114489,14,1,1,0,0,0.2857213
9503.66575992328,18,1,0,0,0,0.19604307
7603.842127590032,12,1,1,0,0,0.29257414
5241.400623229476,23,1,0,1,0,0.1248225
3834.417406599669,15,1,1,0,0,0.29104587
9665.149273409292,4,1,0,1,0,0.14307356
34833.30531096771,14,0,1,0,0,0.049170077
19361.127012274985,2,0,0,1,0,-0.001057744
6753.469783770792,23,1,0,1,0,0.13019133
7249.72035843917,17,1,1,0,0,0.24763393
8604.531431177458,14,1,1,0,0,0.2750333
8145.902916282018,23,1,0,1,0,0.12138939
5256.963017015945,11,1,1,0,0,0.297558
1227.9442222315363,16,1,1,0,0,0.26069683
7332.991535119535,5,1,0,1,0,0.17423731
8551.6169399545,15,1,1,0,0,0.2799318
3110.2328014797386,22,1,0,1,0,0.1301946
9760.174299854623,22,1,0,1,0,0.10458237
2221.3564159241755,9,1,1,0,0,0.24805847
9172.326106892477,21,1,0,0,0,0.19348645
7077.518128419436,18,1,0,0,0,0.23841569
3163.370044240759,15,1,1,0,0,0.285519
30673.47070937997,13,0,1,0,0,0.06275636
2579.381730146948,16,1,1,0,0,0.2666552
3995.8042721164175,8,1,0,0,0,0.23585805
3345.2703304164875,19,1,0,0,0,0.2578329
9268.384372518389,12,1,1,0,0,0.27537167
3049.701987361806,17,1,1,0,0,0.24891484
5953.035538439055,17,1,1,0,0,0.25612247
5414.458489690991,14,1,1,0,0,0.2985217
8950.610464283413,18,1,0,0,0,0.20954567
2685.2469194250057,15,1,1,0,0,0.28138208
1291.6233019552794,10,1,1,0,0,0.26443383
6260.575976446119,13,1,1,0,0,0.3008044
2647.6606727177755,12,1,1,0,0,0.28991246
1899.7220016371357,13,1,1,0,0,0.2839389
4552.609703983139,23,1,0,1,0,0.123426676
6376.995806594304,13,1,1,0,0,0.2973835
4315.916341708113,0,1,0,1,0,0.16225392
3014.7495825968285,12,1,1,0,0,0.29329237
4189.994747839215,20,1,0,0,0,0.26167127
515.2751607497673,10,1,1,0,0,0.24628457
1030.3272224847624,17,1,1,0,0,0.22408974
3758.415000125628,9,1,1,0,0,0.26109046
9617.063117836648,15,1,1,0,0,0.25849533
3181.63491394528,23,1,0,1,0,0.118174374
2047.0200379307787,16,1,1,0,0,0.2651127
157.00498027090543,10,1,1,0,0,0.22165048
4636.24956285921,1,1,0,1,0,0.18005389
3486.267230538768,12,1,1,0,0,0.2946474
1991.3241173896,5,1,0,1,0,0.16579092
4816.249727817193,17,1,1,0,0,0.2576832
3775.210842082893,15,1,1,0,0,0.29061678
8804.489805001214,5,1,0,1,0,0.15968657
7961.759382311857,7,1,0,0,0,0.22459373
1143.287466049164,20,1,0,0,0,0.23415607
505.6434220516656,14,1,1,0,0,0.25997964
294.1246609626363,15,1,1,0,0,0.23802313
2495.776569730704,0,1,0,1,0,0.14879566
1287.4141701948702,12,1,1,0,0,0.28883135
9345.5414558564,9,1,1,0,0,0.22549635
5301.630572515986,9,1,1,0,0,0.2617266
2195.760569892763,11,1,1,0,0,0.287261
7386.0144288176225,14,1,1,0,0,0.2807039
733.5988250787385,14,1,1,0,0,0.26928136
4495.589073352607,18,1,0,0,0,0.2527776
8604.347288946827,16,1,1,0,0,0.2601334
3573.707709253027,11,1,1,0,0,0.2932103
7380.91946665066,11,1,1,0,0,0.28429934
8696.3858775507,17,1,1,0,0,0.23105434
38409.73367709037,16,0,1,0,0,0.02951485
25324.05734362338,20,0,0,0,0,0.02389568
1540.4577641120682,3,1,0,1,0,0.15750384
9023.808440046316,19,1,0,0,0,0.2149716
14174.85832331316,8,0,0,0,0,0.03909719
5674.764281305699,2,1,0,1,0,0.19220841
8681.849382979242,21,1,0,0,0,0.20798999
7164.52314252721,21,1,0,0,0,0.23228657
6412.475956022866,21,1,0,0,0,0.22793707
131.85759141875468,4,1,0,1,0,0.12672204
1699.9626408225818,17,1,1,0,0,0.23203659
7744.67654513447,11,1,1,0,0,0.2881456
6708.589362760444,2,1,0,1,0,0.18808734
4610.586472554057,10,1,1,0,0,0.27907452
9783.849823478264,9,1,1,0,0,0.20227957
1457.6328842240046,14,1,1,0,0,0.27827707
9733.159498414969,11,1,1,0,0,0.24558094
2914.169773755952,16,1,1,0,0,0.27091736
7214.803477132096,9,1,1,0,0,0.25147387
2236.4123511912508,0,1,0,1,0,0.14264536
801.9993790503997,15,1,1,0,0,0.26323056
9521.984863904643,4,1,0,1,0,0.15106958
5425.886760397275,21,1,0,0,0,0.23741955
972.3649114860212,3,1,0,1,0,0.14630705
926.8131304175058,17,1,1,0,0,0.21739963
2364.873040201571,20,1,0,0,0,0.24995643
6769.512918632705,14,1,1,0,0,0.2867841
2056.936310530312,16,1,1,0,0,0.2651127
7740.404912742858,3,1,0,1,0,0.183106
6130.425179402537,16,1,1,0,0,0.27893016
443.2250991338312,8,1,0,0,0,0.19429952
5332.455010029242,19,1,0,0,0,0.2568054
5237.900541002403,10,1,1,0,0,0.28049126
7094.674272913761,11,1,1,0,0,0.28536126
5219.271436248101,16,1,1,0,0,0.28022593
7613.111658523049,16,1,1,0,0,0.26911062
2494.881703443428,13,1,1,0,0,0.28891888
7200.175309195122,10,1,1,0,0,0.2699198
942.4394090997552,12,1,1,0,0,0.28226516
6741.978649199786,12,1,1,0,0,0.2957454
401.56003077239626,7,1,0,0,0,0.19795191
3189.1219780103524,10,1,1,0,0,0.27382678
4654.555900294553,13,1,1,0,0,0.30038428
5561.159193316164,21,1,0,0,0,0.23329672
1872.234179034238,6,1,0,0,0,0.19173849
8159.85258507411,15,1,1,0,0,0.28749216
968.3169353859269,5,1,0,1,0,0.1449371
2994.3004099703,17,1,1,0,0,0.24535811
6474.951478523017,10,1,1,0,0,0.2746382
7743.532921369181,20,1,0,0,0,0.23942122
6349.313468057596,10,1,1,0,0,0.2763905
2028.7260268964487,10,1,1,0,0,0.26829824
519.0691414386848,13,1,1,0,0,0.26795483
5538.627725571489,14,1,1,0,0,0.2948801
1213.6784149238676,15,1,1,0,0,0.27341783
45651.30659311002,1,0,0,1,0,-0.03934306
1559.6463286013093,14,1,1,0,0,0.28004202
4309.1884807409415,1,1,0,1,0,0.17725831
1486.3035953167332,7,1,0,0,0,0.21172547
9445.59428592468,16,1,1,0,0,0.24565083
9119.181843278988,19,1,0,0,0,0.21231425
4680.02581454233,11,1,1,0,0,0.29707065
23365.456475046936,2,0,0,1,0,-0.010280013
8951.595468300107,7,1,0,0,0,0.20652485
884.795537564167,9,1,1,0,0,0.23089617
3889.1798098896975,10,1,1,0,0,0.27885678
7828.142411994952,22,1,0,1,0,0.12903786
20516.96990528588,20,0,0,0,0,0.033922315
661.0795980096046,3,1,0,1,0,0.14016628
466.3385760486615,10,1,1,0,0,0.24458456
617.4838091225644,6,1,0,0,0,0.16928995
8032.584024817191,19,1,0,0,0,0.2346741
1376.006689642566,9,1,1,0,0,0.23602906
29759.48720573965,0,0,0,1,0,-0.022788525
5064.526289506297,20,1,0,0,0,0.25480178
471.4961809073191,4,1,0,1,0,0.13223732
27076.212825452145,11,0,1,0,0,0.061968803
347.194483296674,3,1,0,1,0,0.1301077
1589.7549354205244,1,1,0,1,0,0.14960957
3006.26566637422,15,1,1,0,1,0.10704684
5055.234663247799,17,1,1,0,0,0.2537597
1482.407770832741,14,1,1,0,0,0.27827707
9836.629670114124,16,1,1,0,0,0.22561115
1084.913142962137,13,1,1,0,0,0.28354672
4703.384679508929,6,1,0,0,0,0.22259113
49555.02848550173,16,0,1,0,0,-0.0041441917
16837.79574270343,14,0,1,0,0,0.062583566
6283.544668088357,13,1,1,0,0,0.29973724
8601.427217793564,16,1,1,0,0,0.2601334
8072.951996112147,20,1,0,0,0,0.23422915
9921.15069519849,12,1,1,0,0,0.2396647
380.5124213451246,9,1,1,0,0,0.21286175
955.8428629823878,11,1,1,0,0,0.27435476
4032.155315176136,17,1,1,0,0,0.2523129
6652.283049473777,12,1,1,0,0,0.2970023
9927.766580063357,8,1,0,0,0,0.17148674
9955.485993652905,10,1,1,0,0,0.22009477
7998.552266037735,16,1,1,0,0,0.2665021
8147.74582755061,3,1,0,1,0,0.175466
2207.0030016937003,17,1,1,0,0,0.2360394
1095.1500206904836,13,1,1,0,0,0.2825907
8976.894097536764,7,1,0,0,0,0.20549834
6325.905240274072,17,1,1,0,0,0.2543119
7202.185942067318,13,1,1,0,0,0.29473865
4525.402828139805,0,1,0,1,0,0.16193974
9971.657971145763,3,1,0,1,0,0.13798624
40957.44515294689,16,0,1,0,0,0.016383171
816.4539162286184,23,1,0,1,0,0.07973832
3634.2334759591504,18,1,0,0,0,0.24609646
3065.4006460653977,0,1,0,1,0,0.15106171
2871.065645867888,14,1,1,0,0,0.28864303
7700.101950754229,0,1,0,1,0,0.15651178
4416.661683690975,3,1,0,1,0,0.19537157
4223.58513614621,13,1,1,0,0,0.2996218
7074.384283043681,11,1,1,0,0,0.28617567
5846.048782236597,7,1,0,0,0,0.25129944
2716.07072900737,12,1,1,0,0,0.28884116
5098.329827680972,12,1,1,0,0,0.2999373
9207.457786515512,19,1,0,0,0,0.21177569
5957.2102096703165,6,1,0,0,0,0.21759498
8146.411767242365,22,1,0,1,0,0.12783056
5261.111135568564,7,1,0,0,0,0.25155085
4660.199964592778,5,1,0,1,0,0.18537366
6991.895996164476,12,1,1,0,0,0.29364368
2349.657169187097,9,1,1,0,0,0.25248566
8817.560066321856,15,1,1,0,0,0.2786222
4953.603332667891,13,1,1,0,0,0.3011655
38756.27778419161,16,0,1,0,0,0.027051568
22140.40499512446,16,0,1,0,0,0.051330805
8079.551708063439,22,1,0,1,0,0.1282255
718.2677192351882,13,1,1,0,0,0.27123457
4066.570547494385,19,1,0,0,0,0.26039377
18600.190730801143,5,0,0,1,0,0.0014630556
6822.080317902314,7,1,0,0,0,0.24250787
9090.924005183904,17,1,1,0,0,0.22980261
5600.054214201106,6,1,0,0,0,0.22191036
5857.147905874728,23,1,0,1,0,0.12553394
4759.469193962019,0,1,0,1,0,0.16733271
3681.14451972148,15,1,1,0,0,0.2883595
5080.0280287696005,4,1,0,1,0,0.18683499
6550.581988964561,17,1,1,0,0,0.2566007
4535.598238615175,17,1,1,0,0,0.2543929
14900.765701483751,15,0,1,0,0,0.06958133
36908.54446001745,17,0,1,0,0,0.027666032
3325.9865294536694,17,1,1,0,0,0.24970612
47454.10231299941,11,0,1,0,0,0.012707293
6807.209617876753,17,1,1,0,0,0.25281277
7308.340497659469,14,1,1,0,0,0.28194976
6897.152540781614,16,1,1,0,0,0.27572733
3003.9055188445564,10,1,1,0,1,0.09144974
3518.539985272145,3,1,0,1,0,0.18904072
479.7638635600856,19,1,0,0,0,0.22135958
2705.8738846475585,2,1,0,1,0,0.17984086
1357.5053685590208,8,1,0,0,0,0.20917344
4789.881822600272,14,1,1,0,0,0.29782417
2933.6781912581305,17,1,1,0,0,0.24522778
8091.083066680553,8,1,0,0,0,0.21879762
2451.449351524968,19,1,0,0,0,0.24723247
7634.342095190221,17,1,1,0,0,0.24575588
2728.148937140387,9,1,1,0,0,0.25310984
9016.6248480998,18,1,0,0,0,0.2082079
1526.2359027446626,20,1,0,0,0,0.23857501
783.4854266082227,5,1,0,1,0,0.14054263
1722.6466740027074,0,1,0,1,0,0.13325292
3165.0452872181704,10,1,1,0,0,0.27298105
9924.902224983354,13,1,1,0,0,0.2465983
7312.96855765813,3,1,0,1,0,0.18644637
3490.162194725225,20,1,0,0,0,0.25849813
42002.17631805486,13,0,1,0,1,-0.025277555
4649.726427404239,3,1,0,1,0,0.19663596
7705.138523844866,10,1,1,0,0,0.27168816
1578.7288170054512,11,1,1,0,0,0.28639093
1213.6684890831275,17,1,1,0,0,0.22773635
375.7093318878155,13,1,1,0,0,0.25481844
3068.8992848076414,9,1,1,0,0,0.25902495
9865.514447801706,17,1,1,0,0,0.19804251
323.4064051203308,20,1,0,0,0,0.21814892
978.0663816610936,19,1,0,0,0,0.2270078
5969.512414998019,17,1,1,0,0,0.25612247
3578.07239714912,0,1,0,1,0,0.15788984
5737.453362075383,19,1,0,0,0,0.2536535
1852.2267838555167,12,1,1,0,0,0.28478956
8397.642938288744,9,1,1,0,0,0.24123132
4216.18800481425,16,1,1,0,0,0.28331518
2384.041708459625,18,1,0,0,0,0.23511523
5948.374077293849,7,1,0,0,0,0.24848911
44521.15117001139,18,0,0,0,0,-0.020307839
5834.623374202974,13,1,1,0,0,0.30348855
4340.254473831009,15,1,1,0,0,0.29398364
7400.524855038399,8,1,0,0,0,0.22467732
7858.438680750178,12,1,1,0,0,0.29220864
8129.314198571428,13,1,1,0,0,0.29054722
8810.274889970717,20,1,0,0,0,0.22537735
9229.924669512004,1,1,0,1,0,0.1438123
3871.0423138873794,5,1,0,1,0,0.18856674
8496.362769545112,21,1,0,0,0,0.21010232
889.8325348529696,7,1,0,0,0,0.20367193
2928.2639421041395,7,1,0,0,0,0.23433408
40050.92467750984,10,0,1,0,0,0.034009933
9121.346642588363,16,1,1,0,0,0.2538228
2419.583824874565,19,1,0,0,0,0.24723247
6387.419032764093,17,1,1,0,0,0.25408393
2422.7219682871346,6,1,0,0,0,0.19586617
4634.025275563716,10,1,1,0,0,0.27907452
8044.795642160568,20,1,0,0,0,0.23422915
6450.99726462836,12,1,1,0,0,0.29833695
9080.800112875802,17,1,1,0,0,0.22980261
2284.224839195688,3,1,0,1,0,0.17851901
9395.83114757916,15,1,1,0,0,0.26915947
7348.423111599554,3,1,0,1,0,0.18723029
5249.161763984126,7,1,0,0,0,0.25155085
7642.388385480918,4,1,0,1,0,0.17979759
3164.0138736183585,17,1,1,0,0,0.24908277
3529.6994727917267,9,1,1,0,0,0.25969356
3953.637283401526,11,1,1,0,0,0.2968374
1350.0800951146482,15,1,1,0,0,0.27467608
9180.487083500742,18,1,0,0,0,0.20369703
3362.021565948793,20,1,0,0,0,0.25519758
8161.586430703238,12,1,1,0,0,0.2913572
4945.092873987596,14,1,1,0,0,0.2978726
5822.335737820872,19,1,0,0,0,0.25247172
8157.49169784008,6,1,0,0,0,0.19758129
3617.951845420135,23,1,0,1,0,0.12208682
4115.482423268204,16,1,1,0,0,0.2812599
3760.034589828746,10,1,1,0,0,0.27654228
3852.121764806664,9,1,1,0,0,0.2627126
10105.286223183528,14,0,1,0,0,0.07995558
2359.3018632241274,9,1,1,0,0,0.25248566
10740.983069838234,20,0,0,0,0,0.047598064
9166.919796141165,9,1,1,0,0,0.22977594
9481.607026858415,20,1,0,0,0,0.19927394
9390.034884161916,10,1,1,0,0,0.25259814
7916.429995523289,2,1,0,1,0,0.1786843
7977.551634747964,23,1,0,1,0,0.12386358
9682.949706302908,7,1,0,0,0,0.18521088
7316.183529330927,9,1,1,0,0,0.25033736
6608.041394729724,14,1,1,0,0,0.290349
9155.10360507511,16,1,1,0,0,0.25266004
3145.4777097403758,15,1,1,0,0,0.28739184
5139.7133999712805,6,1,0,0,0,0.22218442
8691.523197453698,12,1,1,0,0,0.28170845
8823.573612786053,13,1,1,0,0,0.2831968
4147.970706755296,0,1,0,1,0,0.16172826
3736.8008233723,16,1,1,0,0,0.2777965
1451.24331661538,15,1,1,0,0,0.2753105
1356.540034916672,21,1,0,0,0,0.21737948
1393.3275515084597,4,1,0,1,0,0.15475619
1507.4534448583936,9,1,1,0,0,0.23812458
7789.527729928235,12,1,1,0,0,0.2948134
317.5979848004572,8,1,0,0,0,0.193299
209.1984865791788,10,1,1,0,0,0.223073
5797.799350108172,3,1,0,1,0,0.19804454
1958.2640939476032,2,1,0,1,0,0.16187829
3312.3423099357115,12,1,1,0,0,0.29720205
5445.57794267005,9,1,1,0,0,0.26164174
9371.062989802602,17,1,1,0,0,0.22233742
1993.1058357245251,17,1,1,0,0,0.2343638
5319.2987293617525,16,1,1,0,0,0.28316724
2138.996375146044,13,1,1,0,0,0.28680056
2494.842580652323,15,1,1,0,0,0.27592725
4914.923446772628,9,1,1,0,0,0.2620113
5677.050576704424,16,1,1,0,0,0.28341162
9591.872672711868,17,1,1,0,0,0.21578154
6457.911540556931,17,1,1,0,0,0.25529635
7920.511289003601,14,1,1,0,0,0.28289673
5467.606097163806,19,1,0,0,0,0.25609806
9895.113295171408,7,1,0,0,0,0.1778732
5528.801294473276,10,1,1,0,0,0.2770298
9509.034756170846,9,1,1,0,0,0.22179854
3891.899124761514,5,1,0,1,0,0.18856674
7359.212968388219,16,1,1,0,0,0.271151
9039.2984150618,6,1,0,0,0,0.17898
4496.181109818618,17,1,1,0,0,0.25433338
1085.7395843327463,17,1,1,0,0,0.2250297
1236.7697280933758,18,1,0,0,0,0.22144395
4637.340082841005,18,1,0,0,0,0.25271598
3821.4139781172007,22,1,0,1,0,0.13591784
7975.430346573848,17,1,1,0,0,0.24337938
1692.356045208984,11,1,1,0,0,0.28677887
8027.298370511668,9,1,1,0,0,0.24920958
1016.899656725484,3,1,0,1,0,0.15017545
6336.554919445773,14,1,1,0,0,0.2927529
862.0197444761012,16,1,1,0,0,0.24877116
6377.373026989499,18,1,0,0,0,0.23804522
9325.31503843863,18,1,0,0,0,0.19883299
5235.0849385885085,21,1,0,0,0,0.2386069
5249.098497507623,8,1,0,0,0,0.24155182
7872.5912876260945,21,1,0,0,0,0.21777323
25734.11354991047,13,0,1,0,0,0.062912524
8423.787764737208,9,1,1,0,0,0.2390886
1730.428192626297,10,1,1,0,0,0.26779553
6342.658785037514,17,1,1,0,0,0.2543119
853.1627102517564,14,1,1,0,0,0.27147475
396.7085661496391,14,1,1,0,0,0.2513442
794.0004743088025,9,1,1,0,0,0.22332975
36147.94771620317,8,0,0,0,0,0.0078629255
6622.468983284512,7,1,0,0,0,0.2435202
6141.694120994781,21,1,0,0,0,0.23519379
3566.992245223733,17,1,1,0,0,0.24864942
7460.344725139579,9,1,1,0,0,0.24982664
2282.771703749471,11,1,1,0,0,0.28976315
182.79208689900844,0,1,0,1,0,0.102327585
6698.678142082484,3,1,0,1,0,0.19257623
678.6756156578455,17,1,1,0,0,0.21073598
6336.712283092596,13,1,1,0,0,0.2991447
9334.45726456354,8,1,0,0,0,0.19065297
5233.2421561021,20,1,0,0,0,0.25392514
7623.294889579813,16,1,1,0,0,0.26911062
3033.3291130061207,7,1,0,0,0,0.23571932
941.081303615828,10,1,1,0,0,0.2581176
9478.589752793892,15,1,1,0,0,0.26755038
28036.14612372593,18,0,0,0,0,0.013278127
1370.29770980658,10,1,1,0,0,0.26489297
8919.750484553277,20,1,0,0,0,0.21987736
45738.36216668464,12,0,1,0,0,0.022102773
4432.958850017126,14,1,1,0,0,0.298063
8249.581532319618,13,1,1,0,0,0.2891367
7382.126691452505,16,1,1,0,0,0.271151
1289.9313610645845,18,1,0,0,0,0.22220537
6293.31716454061,2,1,0,1,0,0.18854022
1599.0284799482667,11,1,1,0,0,0.28757402
43798.01509090416,8,0,0,0,0,-0.016848981
6231.341306759003,13,1,1,0,0,0.30083823
7900.759945643143,9,1,1,0,0,0.2504023
9481.145466759304,15,1,1,0,0,0.26755038
4178.563597882447,10,1,1,0,0,0.27802998
4235.473376674437,16,1,1,0,0,0.28327984
1636.723194468123,16,1,1,0,0,0.26113558
333.56655502609283,20,1,0,0,0,0.21814892
38710.42179264924,15,0,1,0,0,0.03392577
15286.471101000949,4,0,0,1,0,0.00591439
3896.0796323703457,16,1,1,0,0,0.27972797
1700.0515307736744,10,1,1,0,0,0.2665303
6736.629470255687,9,1,1,0,0,0.25763005
9220.023063396244,2,1,0,1,0,0.15461165
9520.902120859928,12,1,1,0,0,0.27004755
4901.193058500484,10,1,1,0,0,0.28056028
8365.237116240905,17,1,1,0,0,0.23864585
4132.904783680741,8,1,0,0,0,0.2406812
1921.859198525064,20,1,0,0,0,0.2488451
6392.253042008919,10,1,1,0,0,0.27421924
1214.533028172496,6,1,0,0,0,0.18217945
4553.686619965418,8,1,0,0,0,0.24102986
9007.450288958313,8,1,0,0,1,0.06847209
9028.067551487202,14,1,1,0,0,0.27320462
3713.605862690063,0,1,0,1,0,0.16004622
9307.705343136382,8,1,0,0,0,0.19260097
8106.890677893263,20,1,0,0,0,0.23422915
2204.9666816974805,16,1,1,0,0,0.26612017
2396.7479668769174,13,1,1,0,0,0.2898608
6797.833994936262,19,1,0,0,0,0.24588245
4786.89705895682,15,1,1,0,0,0.2951318
6816.9401326983725,8,1,0,0,0,0.23295915
9412.825968460264,20,1,0,0,0,0.20202315
2812.208196653251,19,1,0,0,0,0.25198677
3611.457983072375,12,1,1,0,0,0.2941825
3975.00582659447,11,1,1,0,0,0.2968374
6774.100141596782,13,1,1,0,0,0.29687458
6971.209242710769,10,1,1,0,0,0.27400687
8205.986908882147,7,1,0,0,0,0.2230649
3458.782841097408,17,1,1,0,0,0.250126
9214.668657178774,17,1,1,0,0,0.22756955
815.8607885783342,4,1,0,1,0,0.14104593
8801.012133894164,17,1,1,0,0,0.2302444
6032.407012907429,4,1,0,1,0,0.18869108
8235.592726915236,3,1,0,1,0,0.17599493
968.8640769079382,10,1,1,0,0,0.2581176
8820.751782826968,11,1,1,0,0,0.27599588
3318.204648758388,16,1,1,0,0,0.27522984
2826.6466832462493,9,1,1,0,0,0.2543024
9143.508734875277,9,1,1,0,0,0.22970834
1426.2172059560842,17,1,1,0,0,0.22946167
7826.3853254917585,16,1,1,0,0,0.26461643
1583.4918461779746,16,1,1,0,0,0.26139513
6004.501843107585,21,1,0,0,1,0.077287376
8209.150519465797,16,1,1,0,0,0.26699817
953.7805467379488,4,1,0,1,0,0.14344686
1570.0686314907964,7,1,0,0,0,0.21311721
637.832812711925,9,1,1,0,0,0.22254062
998.0460183207776,13,1,1,0,0,0.28167266
1489.072405597605,8,1,0,0,0,0.21162224
2116.598476055621,13,1,1,0,0,0.28680056
1107.7546575174656,11,1,1,0,0,0.2785731
32618.25464296433,12,0,1,0,0,0.061217427
4130.612838390267,10,1,1,0,0,0.27995563
7646.033679935002,18,1,0,0,0,0.2322818
5765.348022552128,1,1,0,1,0,0.18444264
45900.35340433416,6,0,0,0,0,-0.028275609
8460.194496098662,8,1,0,0,0,0.2129679
6398.648113040576,9,1,1,0,0,0.2597968
3162.48053412368,2,1,0,1,0,0.18091649
2822.019021347064,17,1,1,0,0,0.24603328
7097.180846747562,13,1,1,0,0,0.29481637
2185.7852775764964,20,1,0,0,0,0.25181973
4807.430225082097,9,1,1,0,0,0.2635515
4054.836448626068,10,1,1,0,0,0.2798111
211.88380969473343,15,1,1,0,0,0.2346729
8519.837252821633,11,1,1,0,0,0.2793823
3494.66073165328,14,1,1,0,0,0.29194805
350.9470090696139,8,1,0,0,0,0.193299
5008.673901544752,14,1,1,0,1,0.11892706
5079.873325734447,12,1,1,0,0,0.2999373
4102.351485464387,12,1,1,0,0,0.30029532
1514.3291412988365,13,1,1,0,0,0.28426698
658.0610413475275,17,1,1,0,0,0.21073598
8713.108752745306,10,1,1,0,0,0.26025954
3380.0040233130994,12,1,1,0,0,0.29469982
7325.172376147914,10,1,1,0,0,0.2682559
7048.770117974005,6,1,0,0,0,0.21453363
9067.939338502092,14,1,1,0,0,0.2730152
1909.6697331497971,12,1,1,0,0,0.28317592
2992.668263342326,6,1,0,0,0,0.20915133
1155.1644070188,11,1,1,0,0,0.2785731
7750.04196600105,9,1,1,0,0,0.24942693
3771.945039753718,13,1,1,0,0,0.29597205
4406.209469373871,8,1,0,0,0,0.24232078
3566.4964043620826,19,1,0,0,0,0.25754333
6429.171150572935,14,1,1,0,0,0.29046845
7489.51841926332,19,1,0,0,0,0.24237555
1828.8324931877664,12,1,1,0,0,0.28478956
6861.0840500485165,18,1,0,0,0,0.23394465
7448.720007251751,9,1,1,0,0,0.24951401
3169.026803699243,12,1,1,0,0,0.29432392
4157.648503103557,18,1,0,0,0,0.2513666
9830.191160711984,15,1,1,0,0,0.2486273
3063.5960163092427,8,1,0,0,0,0.23239535
5798.5103394214575,15,1,1,0,0,0.29445764
1099.582279389017,18,1,0,0,0,0.2210137
6627.627901649694,13,1,1,0,0,0.29781082
1856.367388980628,15,1,1,0,0,0.2757168
8957.248909436688,21,1,0,0,0,0.19805223
4007.880860722889,9,1,1,0,1,0.09190649
8240.751609523822,15,1,1,0,0,0.287205
1478.3899286930746,16,1,1,0,0,0.25967816
3284.3733637742616,9,1,1,0,0,0.26154408
1469.74041613879,13,1,1,0,0,0.284207
4095.6986287909367,9,1,1,0,0,0.26536408
